index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
4305,SIN,KUL,19:55:00,1,1:05:00,21:00:00,1,AK716,AK,AirAsia,56,,
4306,SIN,KUL,14:15:00,1,1:05:00,15:20:00,1,AK712,AK,AirAsia,56,,
4307,SIN,KUL,9:10:00,2,1:10:00,10:20:00,2,AK702,AK,AirAsia,56,,
4308,SIN,KUL,21:20:00,2,1:10:00,22:30:00,2,AK720,AK,AirAsia,56,,
4309,SIN,KUL,9:10:00,1,1:10:00,10:20:00,1,AK702,AK,AirAsia,56,,
4310,SIN,KUL,9:10:00,6,1:10:00,10:20:00,6,AK702,AK,AirAsia,56,,
4311,SIN,SFO,8:45:00,1,0:25:00,9:10:00,1,UA2,UA,United Airlines,903,3276,4897
4312,SIN,SFO,8:45:00,2,0:25:00,9:10:00,2,UA2,UA,United Airlines,903,3276,3108
4313,SIN,SFO,8:45:00,0,0:25:00,9:10:00,0,UA2,UA,United Airlines,903,3445,3108
4314,SIN,SFO,8:45:00,3,0:25:00,9:10:00,3,UA2,UA,United Airlines,903,3276,3096
4315,SIN,SFO,8:45:00,4,0:25:00,9:10:00,4,UA2,UA,United Airlines,1010,,
4316,SIN,SFO,8:45:00,6,0:25:00,9:10:00,6,UA2,UA,United Airlines,1243,5379,
4317,SIN,SFO,8:45:00,5,0:25:00,9:10:00,5,UA2,UA,United Airlines,1776,3447,
4318,SIN,SFO,9:25:00,0,0:15:00,9:40:00,0,SQ32,SQ,Singapore Airlines,1886,,12535
4319,SIN,SFO,18:40:00,2,0:25:00,19:05:00,2,SQ34,SQ,Singapore Airlines,1894,,
4320,SIN,BOM,11:15:00,2,3:15:00,14:30:00,2,UK106,UK,Vistara,222,570,1001
4321,SIN,BOM,11:15:00,1,3:15:00,14:30:00,1,UK106,UK,Vistara,241,420,
4322,SIN,BOM,19:15:00,0,2:45:00,22:00:00,0,AI343,AI,Air India,268,,1005
4323,SIN,BOM,19:15:00,1,2:45:00,22:00:00,1,AI343,AI,Air India,268,,1005
4324,SIN,BOM,19:15:00,2,2:45:00,22:00:00,2,AI343,AI,Air India,269,,1392
4325,SIN,BOM,11:15:00,3,3:15:00,14:30:00,3,UK106,UK,Vistara,277,732,1604
4326,SIN,BOM,11:15:00,4,3:15:00,14:30:00,4,UK106,UK,Vistara,277,422,1087
4327,SIN,BOM,11:15:00,0,3:15:00,14:30:00,0,UK106,UK,Vistara,285,423,1003
4328,SIN,BOM,19:15:00,3,2:45:00,22:00:00,3,AI343,AI,Air India,301,,
4329,SIN,BOM,19:15:00,5,2:45:00,22:00:00,5,AI343,AI,Air India,301,,1004
4330,SIN,BOM,19:15:00,4,2:45:00,22:00:00,4,AI343,AI,Air India,301,,1196
4331,SIN,BOM,11:15:00,5,3:15:00,14:30:00,5,UK106,UK,Vistara,338,732,1408
4332,SIN,BOM,19:15:00,6,2:45:00,22:00:00,6,AI343,AI,Air India,403,,
4333,SIN,BOM,11:15:00,6,3:15:00,14:30:00,6,UK106,UK,Vistara,415,732,1754
4334,SIN,BOM,19:00:00,2,3:10:00,22:10:00,2,SQ424,SQ,Singapore Airlines,467,,1233
4335,SIN,BOM,7:40:00,0,2:50:00,10:30:00,0,SQ422,SQ,Singapore Airlines,838,,2947
4336,SIN,BOM,19:00:00,0,3:10:00,22:10:00,0,SQ424,SQ,Singapore Airlines,853,1242,2947
4337,SIN,BOM,7:40:00,3,2:50:00,10:30:00,3,SQ422,SQ,Singapore Airlines,856,,
4338,SIN,BOM,7:40:00,1,2:50:00,10:30:00,1,SQ422,SQ,Singapore Airlines,856,,1688
4339,SIN,BOM,7:40:00,4,2:50:00,10:30:00,4,SQ422,SQ,Singapore Airlines,866,,1233
4340,SIN,BOM,7:40:00,5,2:50:00,10:30:00,5,SQ422,SQ,Singapore Airlines,866,,1233
4341,SIN,BOM,7:40:00,2,2:50:00,10:30:00,2,SQ422,SQ,Singapore Airlines,866,,1233
4342,SIN,BOM,7:40:00,6,2:50:00,10:30:00,6,SQ422,SQ,Singapore Airlines,866,,1688
4343,ICN,ATL,18:40:00,2,0:40:00,19:20:00,2,DL26,DL,Delta Airlines,1959,3232,3849
4344,ICN,ATL,18:40:00,3,0:40:00,19:20:00,3,KE5035,KE,Korean Airlines,2205,,3829
4345,ICN,ATL,18:40:00,1,0:40:00,19:20:00,1,KE5035,KE,Korean Airlines,2205,,4406
4346,ICN,ATL,18:40:00,3,0:40:00,19:20:00,3,DL26,DL,Delta Airlines,2205,,3926
4347,ICN,ATL,18:40:00,1,0:40:00,19:20:00,1,DL26,DL,Delta Airlines,2205,,3980
4348,ICN,ATL,18:40:00,4,0:40:00,19:20:00,4,DL26,DL,Delta Airlines,2353,3224,4241
4349,ICN,ATL,18:40:00,4,0:40:00,19:20:00,4,KE5035,KE,Korean Airlines,2353,,3880
4350,ICN,ATL,18:40:00,6,0:40:00,19:20:00,6,KE5035,KE,Korean Airlines,2403,,5793
4351,ICN,ATL,18:40:00,6,0:40:00,19:20:00,6,DL26,DL,Delta Airlines,2403,3149,4241
4352,ICN,ATL,9:20:00,3,0:50:00,10:10:00,3,KE35,KE,Korean Airlines,2488,,4263
4353,ICN,ATL,9:20:00,4,0:50:00,10:10:00,4,KE35,KE,Korean Airlines,2488,,4287
4354,ICN,ATL,9:20:00,4,0:50:00,10:10:00,4,DL7851,DL,Delta Airlines,2488,,4297
4355,ICN,ATL,9:20:00,3,0:50:00,10:10:00,3,DL7851,DL,Delta Airlines,2488,,4263
4356,ICN,ATL,18:40:00,0,0:40:00,19:20:00,0,DL26,DL,Delta Airlines,3335,2350,3849
4357,ICN,ATL,9:20:00,2,0:50:00,10:10:00,2,DL7851,DL,Delta Airlines,3380,,4247
4358,ICN,ATL,9:20:00,6,0:50:00,10:10:00,6,DL7851,DL,Delta Airlines,3566,,4241
4359,ICN,ATL,9:20:00,6,0:50:00,10:10:00,6,DL7851,DL,Delta Airlines,4448,,4241
4360,ICN,ATL,9:20:00,0,0:50:00,10:10:00,0,DL7851,DL,Delta Airlines,4448,,4241
4361,ICN,ATL,9:20:00,5,0:50:00,10:10:00,5,DL7851,DL,Delta Airlines,4448,,4241
4362,ICN,ATL,9:20:00,1,0:50:00,10:10:00,1,DL7851,DL,Delta Airlines,4448,,4263
4363,ICN,DXB,23:55:00,0,4:30:00,4:25:00,1,EK323,EK,Emirates,1065,,2917
4364,ICN,DXB,23:55:00,4,4:30:00,4:25:00,5,EK323,EK,Emirates,1566,,2902
4365,ICN,DXB,23:55:00,3,4:30:00,4:25:00,4,EK323,EK,Emirates,1566,,2906
4366,ICN,DXB,23:55:00,2,4:30:00,4:25:00,3,EK323,EK,Emirates,1576,,2923
4367,ICN,DXB,23:55:00,1,4:30:00,4:25:00,2,EK323,EK,Emirates,1576,,2917
4368,ICN,LHR,11:50:00,2,7:00:00,18:50:00,2,OZ521,OZ,Asiana Airlines,1543,,3356
4369,ICN,LHR,11:50:00,0,7:00:00,18:50:00,0,OZ521,OZ,Asiana Airlines,1543,,3356
4370,ICN,LHR,11:25:00,3,6:00:00,17:25:00,3,KE907,KE,Korean Airlines,1566,,3507
4371,ICN,LHR,11:25:00,0,6:00:00,17:25:00,0,KE907,KE,Korean Airlines,1566,,5009
4372,ICN,LHR,11:25:00,2,6:00:00,17:25:00,2,KE907,KE,Korean Airlines,1566,,3507
4373,ICN,LHR,11:25:00,4,6:00:00,17:25:00,4,KE907,KE,Korean Airlines,1866,,
4374,ICN,HKG,20:05:00,3,2:50:00,22:55:00,3,HX629,HX,Hong Kong Airlines,298,,542
4375,ICN,HKG,20:05:00,6,2:50:00,22:55:00,6,HX629,HX,Hong Kong Airlines,298,,
4376,ICN,HKG,20:05:00,6,2:50:00,22:55:00,6,OZ9293,OZ,Asiana Airlines,299,,693
4377,ICN,HKG,20:05:00,3,2:50:00,22:55:00,3,OZ9293,OZ,Asiana Airlines,299,,688
4378,ICN,HKG,19:50:00,2,2:40:00,22:30:00,2,OZ745,OZ,Asiana Airlines,306,,709
4379,ICN,HKG,19:50:00,1,2:40:00,22:30:00,1,OZ745,OZ,Asiana Airlines,306,,703
4380,ICN,HKG,15:20:00,6,2:55:00,18:15:00,6,CX411,CX,Cathay Pacific,319,428,614
4381,ICN,HKG,20:15:00,4,2:45:00,23:00:00,4,CX419,CX,Cathay Pacific,327,436,826
4382,ICN,HKG,19:50:00,4,2:40:00,22:30:00,4,OZ745,OZ,Asiana Airlines,330,,
4383,ICN,HKG,19:45:00,1,2:45:00,22:30:00,1,KE607,KE,Korean Airlines,333,,707
4384,ICN,HKG,19:50:00,1,2:40:00,22:30:00,1,HX1565,HX,Hong Kong Airlines,356,,
4385,ICN,HKG,19:50:00,4,2:40:00,22:30:00,4,HX1565,HX,Hong Kong Airlines,356,,
4386,ICN,HKG,19:50:00,2,2:40:00,22:30:00,2,HX1565,HX,Hong Kong Airlines,356,,
4387,ICN,HKG,19:45:00,5,2:45:00,22:30:00,5,KE607,KE,Korean Airlines,358,,702
4388,ICN,HKG,19:45:00,3,2:45:00,22:30:00,3,KE607,KE,Korean Airlines,358,,703
4389,ICN,HKG,19:45:00,6,2:45:00,22:30:00,6,KE607,KE,Korean Airlines,358,,709
4390,ICN,CDG,2:25:00,5,7:10:00,9:35:00,5,AF267,AF,Air France,762,,5012
4391,ICN,CDG,9:05:00,3,7:10:00,16:15:00,3,AF267,AF,Air France,802,1238,2850
4392,ICN,CDG,2:25:00,3,7:10:00,9:35:00,3,AF271,AF,Air France,802,1238,2850
4393,ICN,CDG,9:05:00,0,7:10:00,16:15:00,0,AF267,AF,Air France,910,2084,2850
4394,ICN,CDG,10:30:00,2,7:20:00,17:50:00,2,OZ501,OZ,Asiana Airlines,994,,3295
4395,ICN,CDG,11:50:00,1,6:40:00,18:30:00,1,KE901,KE,Korean Airlines,1017,,3299
4396,ICN,CDG,11:50:00,3,6:40:00,18:30:00,3,KE901,KE,Korean Airlines,1018,,3507
4397,ICN,CDG,11:50:00,4,6:40:00,18:30:00,4,KE901,KE,Korean Airlines,1018,,
4398,ICN,CDG,11:50:00,2,6:40:00,18:30:00,2,KE901,KE,Korean Airlines,1018,,3507
4399,ICN,CDG,10:30:00,4,7:20:00,17:50:00,4,OZ501,OZ,Asiana Airlines,1044,,3356
4400,ICN,CDG,11:50:00,5,6:40:00,18:30:00,5,KE901,KE,Korean Airlines,1068,,3454
4401,ICN,CDG,10:30:00,6,7:20:00,17:50:00,6,OZ501,OZ,Asiana Airlines,1094,,
4402,ICN,CDG,11:50:00,0,6:40:00,18:30:00,0,KE901,KE,Korean Airlines,1868,,3507
4403,ICN,CDG,11:50:00,6,6:40:00,18:30:00,6,KE901,KE,Korean Airlines,1868,,
4404,ICN,AMS,23:40:00,5,6:35:00,6:15:00,6,KL868,KL,KLM,761,,
4405,ICN,AMS,23:40:00,1,6:35:00,6:15:00,2,KL868,KL,KLM,801,,3181
4406,ICN,AMS,1:10:00,0,6:35:00,7:45:00,0,KL862,KL,KLM,925,,2849
4407,ICN,AMS,11:35:00,0,7:20:00,18:55:00,0,KE925,KE,Korean Airlines,1017,,5337
4408,ICN,AMS,11:35:00,6,7:20:00,18:55:00,6,KE925,KE,Korean Airlines,1066,,2943
4409,ICN,AMS,11:35:00,1,7:20:00,18:55:00,1,KE925,KE,Korean Airlines,1166,,
4410,ICN,AMS,1:10:00,4,6:35:00,7:45:00,4,KL862,KL,KLM,1207,,
4411,ICN,AMS,11:35:00,5,7:20:00,18:55:00,5,KE925,KE,Korean Airlines,1216,,2982
4412,ICN,AMS,11:35:00,3,7:20:00,18:55:00,3,KE925,KE,Korean Airlines,1366,,2959
4413,ICN,FRA,12:05:00,4,7:10:00,19:15:00,4,LH713,LH,Lufthansa,921,1871,
4414,ICN,FRA,12:05:00,6,7:10:00,19:15:00,6,LH713,LH,Lufthansa,1008,1871,5056
4415,ICN,FRA,10:10:00,2,6:50:00,17:00:00,2,OZ541,OZ,Asiana Airlines,1012,,3356
4416,ICN,FRA,12:15:00,3,6:20:00,18:35:00,3,LH713,LH,Lufthansa,1021,1392,3150
4417,ICN,FRA,11:15:00,3,6:25:00,17:40:00,3,KE905,KE,Korean Airlines,1035,,6414
4418,ICN,FRA,10:10:00,4,6:50:00,17:00:00,4,OZ541,OZ,Asiana Airlines,1063,,
4419,ICN,FRA,12:05:00,2,7:10:00,19:15:00,2,LH713,LH,Lufthansa,1107,1390,2812
4420,ICN,FRA,11:15:00,5,6:25:00,17:40:00,5,KE905,KE,Korean Airlines,1136,,
4421,ICN,FRA,12:15:00,0,6:20:00,18:35:00,0,LH713,LH,Lufthansa,1155,1392,3251
4422,ICN,FRA,12:05:00,2,7:10:00,19:15:00,2,LH713,LH,Lufthansa,1338,1390,2812
4423,ICN,FRA,12:15:00,3,6:20:00,18:35:00,3,LH713,LH,Lufthansa,1340,1392,3150
4424,ICN,FRA,12:15:00,0,6:20:00,18:35:00,0,LH713,LH,Lufthansa,1340,1392,3251
4425,ICN,FRA,10:10:00,0,6:50:00,17:00:00,0,OZ541,OZ,Asiana Airlines,1367,,4750
4426,ICN,FRA,11:15:00,1,6:25:00,17:40:00,1,KE905,KE,Korean Airlines,1390,,
4427,ICN,FRA,10:10:00,6,6:50:00,17:00:00,6,OZ541,OZ,Asiana Airlines,1418,,3471
4428,ICN,FRA,10:10:00,5,6:50:00,17:00:00,5,OZ541,OZ,Asiana Airlines,1621,,
4429,ICN,IST,23:45:00,3,5:25:00,5:10:00,4,TK91,TK,Turkish Airlines,1270,,2825
4430,ICN,IST,23:45:00,2,5:25:00,5:10:00,3,TK91,TK,Turkish Airlines,1270,,2816
4431,ICN,IST,23:45:00,0,5:25:00,5:10:00,1,TK91,TK,Turkish Airlines,1270,,2198
4432,ICN,IST,23:00:00,0,5:25:00,4:25:00,1,TK21,TK,Turkish Airlines,1270,,2198
4433,ICN,IST,23:45:00,1,5:25:00,5:10:00,2,TK91,TK,Turkish Airlines,1761,,5701
4434,ICN,IST,23:00:00,5,5:25:00,4:25:00,6,TK21,TK,Turkish Airlines,1802,,5524
4435,ICN,IST,23:45:00,5,5:25:00,5:10:00,6,TK91,TK,Turkish Airlines,2047,,5524
4436,ICN,IST,23:45:00,6,5:25:00,5:10:00,0,TK91,TK,Turkish Airlines,2293,,4440
4437,ICN,IST,23:45:00,4,5:25:00,5:10:00,5,TK91,TK,Turkish Airlines,2293,,5524
4438,ICN,DEL,10:05:00,3,4:15:00,14:20:00,3,AI313,AI,Air India,513,,1688
4439,ICN,DEL,10:05:00,1,4:15:00,14:20:00,1,AI313,AI,Air India,566,,1020
4440,ICN,DEL,13:55:00,3,4:10:00,18:05:00,3,KE481,KE,Korean Airlines,655,,1556
4441,ICN,DEL,13:55:00,0,4:10:00,18:05:00,0,KE481,KE,Korean Airlines,655,,1556
4442,ICN,DEL,14:20:00,3,4:20:00,18:40:00,3,OZ767,OZ,Asiana Airlines,666,,1106
4443,ICN,DEL,14:20:00,0,4:40:00,19:00:00,0,OZ767,OZ,Asiana Airlines,666,,1106
4444,ICN,DEL,10:05:00,5,4:15:00,14:20:00,5,AI313,AI,Air India,1088,,1688
4445,ICN,CGK,15:20:00,3,5:00:00,20:20:00,3,OZ761,OZ,Asiana Airlines,675,,1268
4446,ICN,CGK,10:35:00,4,4:55:00,15:30:00,4,GA879,GA,Garuda Indonesia,732,,1361
4447,ICN,CGK,15:20:00,2,5:00:00,20:20:00,2,OZ761,OZ,Asiana Airlines,739,,2062
4448,ICN,CGK,15:20:00,4,5:00:00,20:20:00,4,OZ761,OZ,Asiana Airlines,739,,2062
4449,ICN,CGK,15:05:00,4,5:00:00,20:05:00,4,KE627,KE,Korean Airlines,920,,2348
4450,ICN,CGK,15:05:00,2,5:00:00,20:05:00,2,KE627,KE,Korean Airlines,920,,1343
4451,ICN,CGK,10:35:00,2,4:55:00,15:30:00,2,GA879,GA,Garuda Indonesia,924,,
4452,ICN,SIN,20:50:00,0,5:10:00,2:00:00,1,TW171,TW,T'way Air,196,,
4453,ICN,SIN,20:50:00,3,5:10:00,2:00:00,4,TW171,TW,T'way Air,196,,
4454,ICN,SIN,20:50:00,1,5:10:00,2:00:00,2,TW171,TW,T'way Air,196,,761
4455,ICN,SIN,20:50:00,2,5:10:00,2:00:00,3,TW171,TW,T'way Air,196,,761
4456,ICN,SIN,20:50:00,4,5:10:00,2:00:00,5,TW171,TW,T'way Air,196,,
4457,ICN,SIN,20:50:00,6,5:10:00,2:00:00,0,TW171,TW,T'way Air,213,,761
4458,ICN,SIN,20:50:00,5,5:10:00,2:00:00,6,TW171,TW,T'way Air,256,,761
4459,ICN,SIN,10:35:00,1,5:45:00,16:20:00,1,TR843,TR,Scoot,427,328,
4460,ICN,SIN,9:50:00,3,5:45:00,15:35:00,3,TR843,TR,Scoot,427,328,
4461,ICN,SIN,16:10:00,6,5:20:00,21:30:00,6,OZ751,OZ,Asiana Airlines,472,,
4462,ICN,SIN,18:40:00,2,5:00:00,23:40:00,2,KE645,KE,Korean Airlines,484,,
4463,ICN,SIN,18:40:00,3,5:00:00,23:40:00,3,KE645,KE,Korean Airlines,484,,1197
4464,ICN,SIN,14:45:00,4,5:30:00,20:15:00,4,KE643,KE,Korean Airlines,484,,1203
4465,ICN,SIN,16:10:00,1,5:20:00,21:30:00,1,OZ751,OZ,Asiana Airlines,492,,1137
4466,ICN,SIN,16:10:00,5,5:20:00,21:30:00,5,OZ751,OZ,Asiana Airlines,492,,1137
4467,ICN,SIN,16:10:00,3,5:20:00,21:30:00,3,OZ751,OZ,Asiana Airlines,492,,1137
4468,ICN,SIN,16:10:00,2,5:20:00,21:30:00,2,OZ751,OZ,Asiana Airlines,492,,1137
4469,ICN,SIN,16:10:00,4,5:20:00,21:30:00,4,OZ751,OZ,Asiana Airlines,492,,1137
4470,ICN,SIN,18:40:00,4,5:00:00,23:40:00,4,KE645,KE,Korean Airlines,517,,
4471,ICN,SIN,16:10:00,0,5:20:00,21:30:00,0,OZ751,OZ,Asiana Airlines,529,,1873
4472,ICN,SIN,18:40:00,0,5:00:00,23:40:00,0,KE645,KE,Korean Airlines,586,,1197
4473,ICN,SIN,14:45:00,2,5:10:00,19:55:00,2,KE643,KE,Korean Airlines,586,,
4474,ICN,SIN,13:30:00,6,5:00:00,18:30:00,6,TR843,TR,Scoot,608,688,
4475,ICN,SIN,9:50:00,5,5:45:00,15:35:00,5,TR843,TR,Scoot,608,528,
4476,ICN,SIN,9:15:00,2,5:10:00,14:25:00,2,SQ607,SQ,Singapore Airlines,618,,1327
4477,ICN,BKK,11:15:00,6,3:50:00,15:05:00,6,XJ701,XJ,Thai AirAsia X,247,,
4478,ICN,BKK,20:05:00,0,3:54:00,23:59:00,0,7C2203,7C,Jeju Air,250,,
4479,ICN,BKK,20:05:00,1,3:54:00,23:59:00,1,7C2203,7C,Jeju Air,250,,
4480,ICN,BKK,20:25:00,0,4:00:00,0:25:00,1,TW101,TW,T'way Air,260,,671
4481,ICN,BKK,20:05:00,5,3:54:00,23:59:00,5,7C2203,7C,Jeju Air,267,,
4482,ICN,BKK,20:55:00,0,3:40:00,0:35:00,1,LJ1,LJ,Jin Air,269,,
4483,ICN,BKK,20:55:00,5,3:40:00,0:35:00,6,LJ1,LJ,Jin Air,269,,
4484,ICN,BKK,20:55:00,1,3:40:00,0:35:00,2,LJ1,LJ,Jin Air,271,,
4485,ICN,BKK,20:05:00,2,3:54:00,23:59:00,2,7C2203,7C,Jeju Air,271,,
4486,ICN,BKK,11:15:00,2,3:50:00,15:05:00,2,XJ701,XJ,Thai AirAsia X,273,,
4487,ICN,BKK,11:15:00,0,3:50:00,15:05:00,0,XJ701,XJ,Thai AirAsia X,275,,
4488,ICN,BKK,20:05:00,3,3:54:00,23:59:00,3,7C2203,7C,Jeju Air,280,,
4489,ICN,BKK,20:05:00,6,3:54:00,23:59:00,6,7C2203,7C,Jeju Air,284,,
4490,ICN,BKK,20:25:00,1,4:00:00,0:25:00,2,TW101,TW,T'way Air,285,,
4491,ICN,BKK,20:25:00,2,4:00:00,0:25:00,3,TW101,TW,T'way Air,285,,
4492,ICN,BKK,20:25:00,3,4:00:00,0:25:00,4,TW101,TW,T'way Air,285,,
4493,ICN,BKK,20:25:00,5,4:00:00,0:25:00,6,TW101,TW,T'way Air,285,,
4494,ICN,BKK,20:55:00,3,3:40:00,0:35:00,4,LJ1,LJ,Jin Air,290,,
4495,ICN,BKK,11:15:00,5,3:50:00,15:05:00,5,XJ701,XJ,Thai AirAsia X,303,,
4496,ICN,BKK,20:55:00,2,3:40:00,0:35:00,3,LJ1,LJ,Jin Air,308,,
4497,ICN,BKK,20:25:00,6,4:00:00,0:25:00,0,TW101,TW,T'way Air,311,,857
4498,ICN,BKK,20:55:00,4,3:40:00,0:35:00,5,LJ1,LJ,Jin Air,339,,
4499,ICN,BKK,11:20:00,5,3:50:00,15:10:00,5,TG689,TG,Thai Airways,343,,
4500,ICN,BKK,11:20:00,0,3:50:00,15:10:00,0,TG689,TG,Thai Airways,343,,838
4501,ICN,BKK,10:20:00,2,3:50:00,14:10:00,2,TG657,TG,Thai Airways,370,,1030
4502,ICN,JFK,10:00:00,1,1:20:00,11:20:00,1,DL9015,DL,Delta Airlines,1856,,3948
4503,ICN,JFK,10:00:00,3,1:20:00,11:20:00,3,DL9015,DL,Delta Airlines,1856,,4263
4504,ICN,JFK,10:00:00,3,1:20:00,11:20:00,3,KE81,KE,Korean Airlines,1856,,4263
4505,ICN,JFK,9:50:00,1,1:15:00,11:05:00,1,OZ222,OZ,Asiana Airlines,1932,,3114
4506,ICN,JFK,10:00:00,2,1:20:00,11:20:00,2,KE81,KE,Korean Airlines,2086,,3849
4507,ICN,JFK,10:00:00,1,1:20:00,11:20:00,1,KE81,KE,Korean Airlines,2086,,3948
4508,ICN,JFK,10:00:00,2,1:20:00,11:20:00,2,DL9015,DL,Delta Airlines,2086,,3849
4509,ICN,JFK,19:30:00,2,1:30:00,21:00:00,2,KE85,KE,Korean Airlines,2086,,4263
4510,ICN,JFK,19:30:00,2,1:30:00,21:00:00,2,DL9014,DL,Delta Airlines,2103,,4263
4511,ICN,JFK,9:50:00,2,1:15:00,11:05:00,2,OZ222,OZ,Asiana Airlines,2182,,3114
4512,ICN,JFK,9:50:00,3,1:15:00,11:05:00,3,OZ222,OZ,Asiana Airlines,2182,,3114
4513,ICN,JFK,9:50:00,0,1:15:00,11:05:00,0,OZ222,OZ,Asiana Airlines,2182,,5636
4514,ICN,JFK,10:00:00,4,1:20:00,11:20:00,4,KE81,KE,Korean Airlines,2224,,3849
4515,ICN,JFK,10:00:00,4,1:20:00,11:20:00,4,DL9015,DL,Delta Airlines,2224,,3849
4516,ICN,JFK,19:30:00,4,1:30:00,21:00:00,4,KE85,KE,Korean Airlines,2224,,4263
4517,ICN,JFK,19:30:00,4,1:30:00,21:00:00,4,DL9014,DL,Delta Airlines,2224,,4263
4518,ICN,JFK,10:00:00,5,1:20:00,11:20:00,5,DL9015,DL,Delta Airlines,2270,,4078
4519,ICN,JFK,10:00:00,5,1:20:00,11:20:00,5,KE81,KE,Korean Airlines,2270,,4078
4520,ICN,JFK,19:30:00,6,1:30:00,21:00:00,6,DL9014,DL,Delta Airlines,2270,,4263
4521,ICN,JFK,19:30:00,6,1:30:00,21:00:00,6,KE85,KE,Korean Airlines,2270,,4263
4522,ICN,JFK,9:50:00,4,1:15:00,11:05:00,4,OZ222,OZ,Asiana Airlines,2331,,
4523,ICN,JFK,11:50:00,6,1:10:00,13:00:00,6,OZ222,OZ,Asiana Airlines,2466,,
4524,ICN,JFK,9:50:00,5,1:15:00,11:05:00,5,OZ222,OZ,Asiana Airlines,2466,,
4525,ICN,JFK,10:00:00,0,1:20:00,11:20:00,0,DL9015,DL,Delta Airlines,2532,,3948
4526,ICN,JFK,10:00:00,6,1:20:00,11:20:00,6,DL9015,DL,Delta Airlines,2532,,
4527,ICN,KUL,11:00:00,4,5:35:00,16:35:00,4,MH67,MH,Malaysia Airlines,586,,1352
4528,ICN,KUL,11:00:00,2,5:35:00,16:35:00,2,MH67,MH,Malaysia Airlines,586,,1279
4529,ICN,KUL,11:00:00,6,5:35:00,16:35:00,6,MH67,MH,Malaysia Airlines,616,,1335
4530,ICN,KUL,16:20:00,5,5:35:00,21:55:00,5,KE671,KE,Korean Airlines,652,,2134
4531,ICN,KUL,16:20:00,2,5:35:00,21:55:00,2,KE671,KE,Korean Airlines,699,,
4532,ICN,KUL,16:20:00,1,5:35:00,21:55:00,1,KE671,KE,Korean Airlines,758,,
4533,ICN,KUL,16:20:00,4,5:35:00,21:55:00,4,KE671,KE,Korean Airlines,761,,
4534,ICN,KUL,11:00:00,2,5:35:00,16:35:00,2,KE5671,KE,Korean Airlines,795,,
4535,ICN,KUL,11:00:00,4,5:35:00,16:35:00,4,KE5671,KE,Korean Airlines,799,,
4536,ICN,KUL,16:20:00,6,5:35:00,21:55:00,6,KE671,KE,Korean Airlines,822,,1197
4537,ICN,KUL,11:00:00,6,5:35:00,16:35:00,6,KE5671,KE,Korean Airlines,836,,
4538,ICN,KUL,11:00:00,5,5:35:00,16:35:00,5,KE5671,KE,Korean Airlines,839,,
4539,ICN,KUL,11:00:00,5,5:35:00,16:35:00,5,MH67,MH,Malaysia Airlines,888,,
4540,ICN,YYZ,9:35:00,3,0:20:00,9:55:00,3,KE73,KE,Korean Airlines,2415,,4340
4541,ICN,YYZ,9:35:00,0,0:20:00,9:55:00,0,KE73,KE,Korean Airlines,2537,,
4542,ICN,YYZ,9:35:00,5,0:20:00,9:55:00,5,KE73,KE,Korean Airlines,2537,,
4543,ICN,YYZ,9:35:00,2,0:20:00,9:55:00,2,KE73,KE,Korean Airlines,2537,,
4544,ICN,YYZ,9:35:00,4,0:20:00,9:55:00,4,KE73,KE,Korean Airlines,2537,,
4545,DEN,ATL,0:24:00,6,5:01:00,5:25:00,6,F9418,F9,Frontier Airlines,215,,
4546,DEN,ATL,13:34:00,6,5:09:00,18:43:00,6,F9420,F9,Frontier Airlines,215,,
4547,DEN,ATL,0:04:00,3,5:01:00,5:05:00,3,F9418,F9,Frontier Airlines,227,,
4548,DEN,ATL,0:34:00,5,5:01:00,5:35:00,5,F9418,F9,Frontier Airlines,227,,
4549,DEN,ATL,0:20:00,4,5:01:00,5:21:00,4,F9418,F9,Frontier Airlines,227,,
4550,DEN,ATL,14:48:00,3,5:04:00,19:52:00,3,F9420,F9,Frontier Airlines,227,,
4551,DEN,ATL,13:25:00,5,5:09:00,18:34:00,5,F9420,F9,Frontier Airlines,227,,
4552,DEN,ATL,13:27:00,4,5:09:00,18:36:00,4,F9420,F9,Frontier Airlines,227,,
4553,DEN,ATL,0:26:00,2,5:01:00,5:27:00,2,F9418,F9,Frontier Airlines,255,,
4554,DEN,ATL,0:34:00,1,5:01:00,5:35:00,1,F9418,F9,Frontier Airlines,255,,
4555,DEN,ATL,0:24:00,0,5:01:00,5:25:00,0,F9418,F9,Frontier Airlines,255,,
4556,DEN,ATL,10:54:00,2,5:03:00,15:57:00,2,F9420,F9,Frontier Airlines,255,,
4557,DEN,ATL,13:25:00,0,5:09:00,18:34:00,0,F9420,F9,Frontier Airlines,255,,
4558,DEN,ATL,13:25:00,1,5:09:00,18:34:00,1,F9420,F9,Frontier Airlines,255,,
4559,DEN,ATL,17:50:00,4,5:04:00,22:54:00,4,UA1596,UA,United Airlines,279,370,
4560,DEN,ATL,17:50:00,5,5:04:00,22:54:00,5,UA1596,UA,United Airlines,279,422,
4561,DEN,ATL,0:45:00,4,4:48:00,5:33:00,4,DL527,DL,Delta Airlines,279,476,
4562,DEN,ATL,0:45:00,5,4:48:00,5:33:00,5,DL527,DL,Delta Airlines,279,,
